member_id,name,profile_url,source_url,url_slug,honorific,page_title,biography,looking_for,crawl_status,crawl_error,crawled_at
mem_4393bff7a6,Meghan McDonough,https://profiles.ucalgary.ca/meghan-mcdonough,https://profiles.ucalgary.ca/meghan-mcdonough,meghan-mcdonough,Dr.,Meghan McDonough | UCalgary Profiles | University of Calgary,"Biography Meghan McDonough (she/her) works in the area of exercise, health, and sport psychology. She received her undergraduate degree in Kinesiology from the University of Saskatchewan, and her MSc and PhD in Kinesiology (specializing in Sport and Exercise Psychology) from the University of British Columbia. She examines the role of social relationships in physical activity and health behaviour. Her research is grounded in theoretical and empirical work on emotional and motivational processes, coping with stress, self-perceptions. McDonough's research has examined these questions in a variety of populations, with a particular focus on aging, people navigating chronic disease, and populations experiencing marginalization. Her research has been funded by a variety of sources including SSHRC, CIHR, NIH, USDA, the O’Brien Institute for Public Health, and the Brenda Strafford Centre on Aging. She teaches undergraduate courses in exercise and health psychology (KNES 397) and motivation (KNES 413), and a graduate course in qualitative analysis (KNES 610). She is an Associate Editor for the Journal of Sport & Exercise Psychology, a board member of the International Society for Qualitative Research in Sport and Exercise, is the Past-President of the North American Society for the Psychology of Sport and Physical Activity, and is a co-editor of the textbook Sport & Exercise Psychology: A Canadian Perspective .",,success,,2026-04-17T22:28:24.726488+00:00
mem_0f24dba938,Melanie Noel,https://profiles.ucalgary.ca/melanie-noel,https://profiles.ucalgary.ca/melanie-noel,melanie-noel,Dr.,Melanie Noel | UCalgary Profiles | University of Calgary,"Background Educational Background Bachelor of Science (Honours) Psychology, Memorial University of Newfoundland, 2004 Doctor of Philosophy Clinical Psychology, Dalhousie University, 2013 Master of Science Experimental Psychology (Developmental- Child), Memorial University of Newfoundland, 2006 Post-doctoral Fellowship Pediatric Pain Research, Seattle Children's Research Institute, 2015 Pre-Doctoral Internship (Child Track) Clinical Psychology, University of Washington, 2013",,success,,2026-04-17T22:28:27.247526+00:00
mem_28292f693f,Melanie Rock,https://profiles.ucalgary.ca/melanie-rock,https://profiles.ucalgary.ca/melanie-rock,melanie-rock,Dr.,Melanie Rock | UCalgary Profiles | University of Calgary,"Biography Dr Melanie Rock is an anthropologist (PhD) and a social worker (MSW, RSW). As a postdoctoral fellow, Melanie studied how to promote human health in the context of socioeconomic inequities, with particular attention to Indigenous communities and urban areas. Over the years, Melanie has competed successfully for funding from both the Canadian Institutes of Health Research (CIHR) and the Social Sciences and Humanities Research Council of Canada (SSHRC), amongst other sources. Since joining the University of Calgary in 2003, Melanie's research program has focused on people's pets as negative and positive influences on mental, physical, and social well-being.",,success,,2026-04-17T22:28:29.118824+00:00
mem_5fb66a15c5,Melinda Jane Davis,https://profiles.ucalgary.ca/melinda-jane-davis,https://profiles.ucalgary.ca/melinda-jane-davis,melinda-jane-davis,,Melinda Jane Davis | UCalgary Profiles | University of Calgary,,,success,,2026-04-17T22:28:30.937223+00:00
mem_86be4543f1,Michael Adrian Colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,https://profiles.ucalgary.ca/michael-adrian-colicos,michael-adrian-colicos,Dr.,Michael Adrian Colicos | UCalgary Profiles | University of Calgary,"Background Educational Background B.S. Biological Sciences, McMaster University, 1985 Doctor of Philosophy Biological Sciences, McGill University, 1999 M.S. Biological Sciences, McMaster University, 1988",,success,,2026-04-17T22:28:32.773983+00:00
mem_67b2999f43,Michael Christopher Antle,https://profiles.ucalgary.ca/michael-christopher-antle,https://profiles.ucalgary.ca/michael-christopher-antle,michael-christopher-antle,Dr.,Michael Christopher Antle | UCalgary Profiles | University of Calgary,"Background Educational Background Doctor of Philosophy Psychology, Simon Fraser University, 2001 M.A. Psychology, Simon Fraser University, 1998 B.S. Psychology, Dalhousie University, 1994",,success,,2026-04-17T22:28:34.469648+00:00
mem_9d290c25df,Michael Esser,https://profiles.ucalgary.ca/michael-esser,https://profiles.ucalgary.ca/michael-esser,michael-esser,Dr.,Michael Esser | UCalgary Profiles | University of Calgary,"Background Credentials FRCPC - Neurology (Pediatric), 2008 Educational Background MD Dalhousie University, 2003 PhD Pharmacology, Dalhousie University, 1999 MSc Neuroanatomy, Dalhousie University, 1996 BSc Biology and Psychology, University of Toronto, 1988",,success,,2026-04-17T22:28:36.016517+00:00
mem_a055827ead,Michael Hill,https://profiles.ucalgary.ca/michael-hill,https://profiles.ucalgary.ca/michael-hill,michael-hill,Dr.,Michael Hill | UCalgary Profiles | University of Calgary,"Background Credentials FRCPC (Neurology), Royal College of Physicians and Surgeons of Canada, 1999 FRCPC (Internal Medicine), Royal College of Physicians and Surgeons of Canada, 1997 Educational Background BSc. Biochemistry, McGill University, 1989 Doctor of Medicine Medicine, University of Ottawa, 1993 MSc. Clinical Epidemiology, University of Calgary, 2003 CV HILL shortcv",,success,,2026-04-17T22:28:37.907542+00:00
mem_3d17c87dc2,Michael Patrick Walsh,https://profiles.ucalgary.ca/michael-patrick-walsh,https://profiles.ucalgary.ca/michael-patrick-walsh,michael-patrick-walsh,Dr.,Michael Patrick Walsh | UCalgary Profiles | University of Calgary,,,success,,2026-04-17T22:28:39.720814+00:00
mem_a1ecc4eb97,Micheil Innes,https://profiles.ucalgary.ca/micheil-innes,https://profiles.ucalgary.ca/micheil-innes,micheil-innes,Dr.,Micheil Innes | UCalgary Profiles | University of Calgary,"Background Educational Background B.S. Biological Sciences, McGill University, 1991 Doctor of Medicine Medicine, University of Alberta, 1995",,success,,2026-04-17T22:28:41.686500+00:00
mem_e92a3a57cf,Minh Dang Nguyen,https://profiles.ucalgary.ca/minh-dang-nguyen,https://profiles.ucalgary.ca/minh-dang-nguyen,minh-dang-nguyen,Dr.,Minh Dang Nguyen | UCalgary Profiles | University of Calgary,"Background Educational Background B.S. Biochemistry, University of Montreal, 1997 Doctor of Philosophy Neurosciences, McGill University, 2002 Postdoc Neurosciences / Cell Biology, Harvard University, 2005",,success,,2026-04-17T22:28:43.343049+00:00
mem_b03440b234,Mohammad Hajiazim,https://profiles.ucalgary.ca/mohammad-hajiazim,https://profiles.ucalgary.ca/mohammad-hajiazim,mohammad-hajiazim,Dr.,Mohammad Hajiazim | UCalgary Profiles | University of Calgary,,I'm looking for... Research partners Research in the area of sleep on different neuropsychiatric conditions. Research on Sleep apnea treatments Research on insomnia treatments Research on narcolepsy and hyper somnolence disorders,success,,2026-04-17T22:28:45.353749+00:00
mem_1715d89fe0,Mohammed Almekhlafi,https://profiles.ucalgary.ca/mohammed-almekhlafi,https://profiles.ucalgary.ca/mohammed-almekhlafi,mohammed-almekhlafi,Dr.,Mohammed Almekhlafi | UCalgary Profiles | University of Calgary,"Biography As an interventional stroke neurologist, my research has focused on improving the outcomes of endovascular therapy of cerebrovascular disorders through optimizing selection and treatments using available and novel imaging and therapeutic techniques. My areas of research interest include endovascular thrombectomy, brain aneurysms, and carotid stenosis. I am also interested in studying selective brain hypothermia and its potential neuroprotective effects. HBI priority area: Stroke",,success,,2026-04-17T22:28:47.212787+00:00
mem_ecc4765dd3,Mohammed Kalathil,https://profiles.ucalgary.ca/mohammed-kalathil,https://profiles.ucalgary.ca/mohammed-kalathil,mohammed-kalathil,Dr.,Mohammed Kalathil | UCalgary Profiles | University of Calgary,"Background Educational Background Ph.D Cognitive psychology, Kent State University, 2014",,success,,2026-04-17T22:28:49.191763+00:00
mem_6f76ca3c25,Monty Ghosh,https://profiles.ucalgary.ca/monty-ghosh,https://profiles.ucalgary.ca/monty-ghosh,monty-ghosh,Dr.,Monty Ghosh | UCalgary Profiles | University of Calgary,"Biography Dr. S. Monty Ghosh is an Internist and Addiction Specialist based in Alberta, Canada, recognized for his leadership in addiction medicine, public health innovation, and health policy. He practices Internal Medicine at the University of Alberta Hospital and provides Addiction Medicine services at the Foothills Medical Centre and Rockyview General Hospital. In addition to his hospital-based work, he collaborates closely with community-based, non-profit organizations including The Alex Community Health Centre and The Calgary Drop-In Centre to support individuals experiencing homelessness, substance use disorders, mental health challenges, and other social vulnerabilities. He has helped design and implement innovative programs that bridge acute care, community medicine, and harm reduction. Dr. Ghosh served as Medical Co-Lead of Alberta Health Services’ Rapid Access Addiction Medicine (RAAM) Program which he co-founded, expanding low-barrier, evidence-based addiction treatment across the province. He holds addiction certification through the International Society of Addiction Medicine and earned his Master of Public Health from the Harvard T.H. Chan School of Public Health, where he was selected as a commencement speaker (valedictorian). He is an Assistant Professor at both the University of Alberta and the University of Calgary. A nationally recognized physician-researcher, Dr. Ghosh is the primary recipient of competitive grants from Health Canada, Alberta Innovates, Alberta Health, and the Canadian Institutes of Health Research, supporting work in overdose prevention, harm reduction, digital health, and health systems transformation. He is a past president of the Section of Addiction Medicine of the Alberta Medical Association and Co-Chair of the Canadian Network for the Health and Housing of People Experiencing Homelessness (CNH3), advancing national collaboration at the intersection of housing, health, and substance use. Through clinical care, research, policy leadership, and community partnership, Dr. Ghosh’s work focuses on reducing preventable harm, strengthening health equity, and building scalable systems of care for marginalized populations. MEDIA: Dr. S. Monty Ghosh is a nationally recognized physician-expert whose work has been featured extensively across major Canadian and international media platforms. He has contributed expert commentary to more than 200 news stories and broadcast segments, providing evidence-informed analysis on addiction medicine, overdose trends, harm reduction policy, and health system reform. His perspectives have been featured by outlets including CBC News, The Washington Post, Bloomberg, The Globe and Mail, Maclean's Magazine, Healthline CTV News, and Global News. His media engagement spans television, radio, print, and digital journalism, where he is frequently consulted to contextualize emerging drug supply trends, public health emergencies, and provincial or federal policy changes. Known for translating complex epidemiologic data and clinical realities into accessible public messaging, Dr. Ghosh plays an active role in shaping national conversations around addiction, homelessness, and health equity. Through sustained engagement with high-profile media outlets, he contributes to bridging the gap between frontline clinical practice, research evidence, and public understanding—ensuring that policy debates are grounded in real-world clinical experience and population-level data.",,success,,2026-04-17T22:28:51.232395+00:00
